ic_id,dynamics,integrator,status,t_final_reached,success,residual_success,distance_success,residual_norm,nearest_eq_distance,energy_initial,energy_final,energy_drop,y0_1,y0_2,yT_1,yT_2
59,original,fixed_rk4,event_converged,6.390000000000009,True,False,True,0.003997048417792738,0.004987655387526386,-0.4324971027211798,-0.5962026323431435,0.16370552962196372,-1.938369586251863,0.10702391816124202,-0.3169098116363697,0.15317481628658872
59,modified,fixed_rk4,event_converged,7.8300000000000205,True,False,True,0.004138425729608598,0.004958394057655758,1.4519223681400257,8.563283759743227e-06,1.451913804856266,-1.938369586251863,0.10702391816124202,-0.31481673108225927,0.15328083949524576
60,original,fixed_rk4,event_converged,4.799999999999995,True,False,True,0.004342659609746762,0.004972082306635285,-0.5920827174586583,-0.5962054766629776,0.004122759204319371,-0.4312046700213479,-0.16583160739360814,-0.3170980776799012,0.14365237873949444
60,modified,fixed_rk4,event_converged,5.520000000000001,True,False,True,0.004301929502168342,0.004958100211535851,0.043449348591434366,9.253298720813177e-06,0.04344009529271355,-0.4312046700213479,-0.16583160739360814,-0.31698658309011185,0.14363185188595737
61,original,fixed_rk4,event_converged,7.1100000000000145,True,False,True,0.003992604601931209,0.0049970845637461025,-0.0999889171904203,-0.5962031350524941,0.4962142178620738,2.38677447190602,0.22404379037034872,-0.3147372254773049,0.14344579934076884
61,modified,fixed_rk4,event_converged,8.730000000000006,True,False,True,0.004155581517698606,0.004930973362667438,4.088103680114626,8.634428875119126e-06,4.088095045685751,2.38677447190602,0.22404379037034872,-0.31646972110484833,0.14353260416971253
62,original,fixed_rk4,event_converged,7.050000000000014,True,False,True,0.004285916884982258,0.004988395871130411,-0.3703854051546601,-0.5962052263157233,0.22581982116106314,-0.8016169942041622,-1.863895130989761,-0.3168299905686074,0.1435558141649261
62,modified,fixed_rk4,event_converged,8.220000000000017,True,False,True,0.0042672809141539635,0.004954342636973449,1.5689482539705368,9.104843200151343e-06,1.5689391491273368,-0.8016169942041622,-1.863895130989761,-0.316863563567326,0.14360017945659292
63,original,fixed_rk4,event_converged,4.889999999999996,True,False,True,0.005343894060491466,0.004987090811898155,-0.5844636449475399,-0.596204011054594,0.01174036610705409,0.4731354507910219,0.6037809497360813,-0.310561145604191,0.14842345071705373
63,modified,fixed_rk4,event_converged,5.31,True,False,True,0.004030239115783675,0.004944098247890668,0.461357645576464,8.12141366519639e-06,0.46134952416279884,0.4731354507910219,0.6037809497360813,-0.3135444821859773,0.14385671769999864
64,original,fixed_rk4,event_converged,6.660000000000011,True,False,True,0.004023897944988359,0.004979133134912223,-0.42219879774879676,-0.5962038592426692,0.1740050614938724,-1.3060090591261106,0.8110314790198148,-0.3156618739984211,0.15335449975069454
64,modified,fixed_rk4,event_converged,7.980000000000022,True,False,True,0.004153749436615537,0.004920525641174524,0.6506546614869769,8.626817191091946e-06,0.6506460346697859,-1.3060090591261106,0.8110314790198148,-0.3145997061327682,0.15320494766485382
65,original,fixed_rk4,event_converged,6.840000000000012,True,False,True,0.004653154683995082,0.004937142067549523,-0.5681663975643576,-0.5962062767225408,0.02803987915818318,1.839630526306431,2.8568809955133823,-0.3128888557275183,0.15253650427706847
65,modified,fixed_rk4,event_converged,7.320000000000016,True,False,True,0.004542620918887729,0.004992629521835536,5.67377249939298,1.0317702406358197e-05,5.673762181690574,1.839630526306431,2.8568809955133823,-0.31336636680585156,0.1528674092597404
66,original,fixed_rk4,event_converged,5.730000000000003,True,False,True,0.004212601737281807,0.004886695338420081,-0.501761112671665,-0.5962017052790696,0.09444059260740456,1.0512981278519806,0.5673813802091887,-0.312575431765001,0.14449806978996912
66,modified,fixed_rk4,event_converged,7.260000000000016,True,False,True,0.0040690625713629535,0.004929035627911739,1.191188345546387,8.278635104833444e-06,1.1911800669112822,1.0512981278519806,0.5673813802091887,-0.316041385690259,0.1434723868044384
67,original,fixed_rk4,event_converged,7.050000000000014,True,False,True,0.004036235085826143,0.004913117744410812,-0.3637659250156304,-0.5962044126066649,0.23243848759103453,-1.1071982675225704,1.4382852421304726,-0.31517716911255617,0.15327577029711165
67,modified,fixed_rk4,event_converged,8.280000000000015,True,False,True,0.004215476919218382,0.004964825287995815,0.9097736289039026,8.885122828231451e-06,0.9097647437810743,-1.1071982675225704,1.4382852421304726,-0.31448358745854516,0.15322604789392522
68,original,fixed_rk4,event_converged,6.960000000000013,True,False,True,0.004113632638361676,0.004904907130598216,-0.4168884657138854,-0.5962048598979969,0.1793163941841115,-0.43801887051124266,1.7162599152489673,-0.31472770669241945,0.1532124937207933
68,modified,fixed_rk4,event_converged,8.10000000000002,True,False,True,0.004210568065033061,0.004927822064497865,0.9156661060667808,8.864441715138128e-06,0.9156572416250657,-0.43801887051124266,1.7162599152489673,-0.31437909891373034,0.15316384526888838
69,original,fixed_rk4,event_converged,8.220000000000017,True,False,True,0.004050625297552688,0.004944729991522381,0.21413816704560423,-0.5962043159285674,0.8103424829741717,2.986916151120366,-2.307871582326132,-0.31585460027911433,0.1434414521141074
69,modified,fixed_rk4,event_converged,9.689999999999985,True,False,True,0.004176668288684421,0.004909026136208425,7.847297986174861,8.722278996851025e-06,7.847289263895864,2.986916151120366,-2.307871582326132,-0.3166399756737277,0.1435906301327035
70,original,fixed_rk4,event_converged,7.560000000000018,True,False,True,0.004029915914780433,0.0049916402716653615,0.054338168016560245,-0.5962038133627832,0.6505419813793434,2.425771594411268,-0.6086669759687733,-0.31540568056244705,0.1433870580604741
70,modified,fixed_rk4,event_converged,9.089999999999998,True,False,True,0.0042207617748106704,0.004981984426293625,4.161584483243561,8.907414979851461e-06,4.161575575828581,2.425771594411268,-0.6086669759687733,-0.31657852968436384,0.14350242888603074
71,original,fixed_rk4,event_converged,6.180000000000007,True,False,True,0.004638636974680342,0.0048831448247952025,-0.5886703974304355,-0.5962063333064747,0.007535935876039179,-1.498192952975936,-1.3018784028693626,-0.3182874577753151,0.14433432177307576
71,modified,fixed_rk4,event_converged,6.57000000000001,True,False,True,0.004531950966707182,0.0049281904209795375,1.6590468520408537,1.0269289782319083e-05,1.6590365827510714,-1.498192952975936,-1.3018784028693626,-0.31785535532646897,0.14402198710091335
72,original,fixed_rk4,event_converged,7.050000000000014,True,False,True,0.004549419724958283,0.0048753569622779795,-0.538369200870824,-0.5962062096822636,0.057837008811439605,-2.706649037771332,-2.980090236011677,-0.3180358774848495,0.1441838585654
72,modified,fixed_rk4,event_converged,7.650000000000019,True,False,True,0.004474171279482613,0.0049771717552803095,7.207039973510029,1.0009104319073542e-05,7.20702996440571,-2.706649037771332,-2.980090236011677,-0.31754504005589335,0.1438177062284382
73,original,fixed_rk4,event_converged,6.900000000000013,True,False,True,0.003917990301760919,0.004899195098594701,-0.34266975230076296,-0.5962033620417788,0.25353360974101585,-2.2750163527972203,0.4403537984399404,-0.3162485738714979,0.1532255171525299
73,modified,fixed_rk4,event_converged,8.280000000000015,True,False,True,0.0041726695976594536,0.004970002940762414,2.0660968705891705,8.705585785615753e-06,2.066088165003385,-2.2750163527972203,0.4403537984399404,-0.3146957422924767,0.15327305060000268
74,original,fixed_rk4,event_converged,5.700000000000003,True,False,True,0.005359342540352256,0.004964612533762169,-0.5651498366110672,-0.5962048787261224,0.031055042115055165,1.3975186919118334,1.3215987233434046,-0.3106644363930434,0.1492699871967682
74,modified,fixed_rk4,event_converged,5.910000000000005,True,False,True,0.0041518682469154095,0.004957811971031569,2.3388085083229453,8.619004969872217e-06,2.3387998893179756,1.3975186919118334,1.3215987233434046,-0.3129781254627769,0.14413690947671193
75,original,fixed_rk4,event_converged,8.190000000000017,True,False,True,0.004076116653515642,0.004959430919576545,0.20640637115497304,-0.5962043870040585,0.8026107581590316,2.5134701233622536,-2.522230803834817,-0.3159390495490686,0.14343267740150092
75,modified,fixed_rk4,event_converged,9.629999999999987,True,False,True,0.0042330710611181216,0.0049714121698479115,6.7766460091298235,8.959445304237849e-06,6.77663704968452,2.5134701233622536,-2.522230803834817,-0.31666798872432617,0.14353305397323046
76,original,fixed_rk4,event_converged,7.8300000000000205,True,False,True,0.004026266278389055,0.004880470075008224,-0.199759049076136,-0.5962045387493226,0.39644548967318655,-1.8110193595475115,2.8107456162519364,-0.31507977682581023,0.15323462484947062
76,modified,fixed_rk4,event_converged,9.059999999999999,True,False,True,0.0041949409244445065,0.004932930929985792,4.031077727511064,8.798764679789664e-06,4.031068928746384,-1.8110193595475115,2.8107456162519364,-0.3144622268258274,0.1531886190263758
77,original,fixed_rk4,event_converged,4.379999999999992,True,False,True,0.004146487842216651,0.004926159725368203,-0.58754593041694,-0.596201789447206,0.008655859030266,-0.6207265246497462,0.14189306395899814,-0.3181834576952604,0.1525385794099078
77,modified,fixed_rk4,event_converged,5.550000000000002,True,False,True,0.004029051171594723,0.004936598956354467,0.053242335973953385,8.116626671664407e-06,0.053234219347281724,-0.6207265246497462,0.14189306395899814,-0.3153474416522815,0.15330919111923702
78,original,fixed_rk4,event_converged,6.60000000000001,True,False,True,0.004495124742107209,0.004895226723130782,-0.5615711431073758,-0.5962060707514912,0.034634927644115465,1.0047176776028888,2.088953028380984,-0.31327728142619665,0.1527133729177265
78,modified,fixed_rk4,event_converged,7.2300000000000155,True,False,True,0.004421816258755145,0.0049645609764208684,2.512340165222725,9.776229513095675e-06,2.512330388993212,1.0047176776028888,2.088953028380984,-0.31369617119664195,0.15298291788682533
79,original,fixed_rk4,event_converged,7.020000000000014,True,False,True,0.003950203861740847,0.0049327266801569335,-0.3169277386692498,-0.5962034497613835,0.2792757110921337,-2.3712753643877313,0.568924559303011,-0.31611999598826795,0.1532761208284402
79,modified,fixed_rk4,event_converged,8.400000000000013,True,False,True,0.004169849821596633,0.004959946629217991,2.282824316867077,8.693823767334739e-06,2.28281562304331,-2.3712753643877313,0.568924559303011,-0.31467103564167764,0.15325846887238376
